BOARD;CHANNEL;TIMETAG;ENERGY;ENERGYSHORT;FLAGS
0;0;4681460822374;4095;2;0x4080
0;0;4681574508999;21;0;0x4000
0;0;4681638107499;23;1;0x4000
0;0;4681961113124;4095;1;0x4080
0;0;4682271231248;4095;1;0x4080
0;0;4682335819999;4095;4095;0x4080
0;0;4682955195749;8;0;0x4000
0;0;4683047275874;21;1;0x4000
0;0;4683699982000;4095;0;0x4080
0;0;4683813557623;10;1;0x4000
0;0;4683964461937;4095;3;0x4080
0;0;4684487967936;14;2;0x4000
0;0;4684531753998;9;1;0x4000
0;0;4684824223935;4095;1;0x4080
0;0;4684923535874;4095;0;0x4080
0;0;4685099372999;4095;0;0x4080
0;0;4685447269935;4095;0;0x4080
0;0;4685608831811;23;1;0x4000
0;0;4686009093936;8;4095;0x4080
0;0;4686335863623;4095;1;0x4080
0;0;4686351886998;13;0;0x4000
0;0;4686486721812;8;2;0x4000
0;0;4686526993373;4095;0;0x4080
0;0;4686583863248;9;1;0x4000
0;0;4686962515498;18;2;0x4000
0;0;4687139226001;4095;4095;0x4080
0;0;4687241600498;4095;1;0x4080
0;0;4687425573999;4095;1;0x4080
0;0;4687556247935;4;1;0x4000
0;0;4688267905749;4095;1;0x4080
0;0;4688500543811;2;1;0x4000
0;0;4688585877623;2;0;0x4000
0;0;4688939678874;821;29;0x4000
0;0;4689493600999;4095;2;0x4080
0;0;4689824755874;22;3;0x4000
0;0;4689842985874;6;2;0x4000
0;0;4689913619373;7;0;0x4000
0;0;4689950290749;3;0;0x4000
0;0;4690243865749;37;2;0x4000
0;0;4690301981499;4095;3;0x4080
0;0;4690436095874;4095;1;0x4080
0;0;4690495235374;12;1;0x4000
0;0;4690612893687;15;3;0x4000
0;0;4690631649499;12;0;0x4000
0;0;4690727335935;4095;4095;0x4080
0;0;4690802267873;7;2;0x4000
0;0;4691057375873;4095;2;0x4080
0;0;4691449717874;13;1;0x4000
0;0;4692513207686;4095;3;0x4080
0;0;4692728518000;4095;1;0x4080
0;0;4692964821248;14;5;0x4000
0;0;4693110743749;4095;1;0x4080
0;0;4693330159623;4095;2;0x4080
0;0;4693369941935;4095;4095;0x4080
0;0;4693523000873;4095;1;0x4080
0;0;4693835799874;4095;6;0x4080
0;0;4693936213748;4095;2;0x4080
0;0;4693972891749;4095;1;0x4080
0;0;4694046724999;4095;2;0x4080
0;0;4694231005499;4095;2;0x4080
0;0;4694287443748;27;2;0x4000
0;0;4694445265623;4;1;0x4000
0;0;4694483152000;16;1;0x4000
0;0;4694504385874;11;2;0x4000
0;0;4694523201498;4095;0;0x4080
0;0;4694579669498;4095;0;0x4080
0;0;4697727167874;4095;0;0x4080
0;0;4697785329874;549;22;0x4000
0;0;4698069601499;6;1;0x4000
0;0;4698088374748;4095;4095;0x4080
0;0;4698490035748;4095;1;0x4080
0;0;4698711105562;22;8;0x4000
0;0;4698844433874;4;4095;0x4080
0;0;4699609017749;13;0;0x4000
0;0;4699907047873;4095;4095;0x4080
0;0;4699993761937;22;4095;0x4080
0;0;4700023307749;4095;0;0x4080
0;0;4701343605624;5;1;0x4000
0;0;4701557948873;11;3;0x4000
0;0;4701710874998;10;4;0x4000
0;0;4701836123248;33;9;0x4000
0;0;4701888801499;17;1;0x4000
0;0;4702036153686;4095;4095;0x4080
0;0;4702073289873;6;3;0x4000
0;0;4702224819874;10;2;0x4000
0;0;4703363598001;264;17;0x4000
0;0;4703493527749;1;1;0x4000
0;0;4704725714999;4095;2;0x4080
0;0;4705096079624;4;0;0x4000
0;0;4705726627999;4095;0;0x4080
0;0;4705895577874;4095;2;0x4080
0;0;4706332051624;4095;2;0x4080
0;0;4706450035499;4095;4095;0x4080
0;0;4706544208624;4095;3;0x4080
0;0;4706965327373;4095;0;0x4080
0;0;4707015469874;4095;1;0x4080
0;0;4707067405624;4095;2;0x4080
0;0;4707390469185;3;1;0x4000
0;0;4707516667749;4095;4095;0x4080
0;0;4709056641873;3;3;0x4000
0;0;4709135227874;4095;2;0x4080
0;0;4709587608249;5;1;0x4000
0;0;4709871309874;7;2;0x4000
0;0;4709931395874;4095;0;0x4080
0;0;4710059267686;11;2;0x4000
0;0;4710232663873;4095;4095;0x4080
0;0;4710251553874;29;0;0x4000
0;0;4710348422000;4095;1;0x4080
0;0;4710425899935;4095;2;0x4080
0;0;4710444687123;4095;4095;0x4080
0;0;4710521685498;4095;1;0x4080
0;0;4710706477874;4095;2;0x4080
0;0;4710852039124;200;13;0x4000
0;0;4710999377811;4095;4095;0x4080
0;0;4711086042498;4095;0;0x4080
0;0;4711868409373;1;0;0x4000
0;0;4712774074999;4095;2;0x4080
0;0;4712915221935;0;4095;0x4080
0;0;4713531365748;20;3;0x4000
0;0;4713711049248;4095;4095;0x4080
0;0;4713779769748;8;3;0x4000
0;0;4714152335874;4095;1;0x4080
0;0;4714270505623;4095;1;0x4080
0;0;4714407321999;4095;2;0x4080
0;0;4714651493873;4095;3;0x4080
0;0;4714688551873;4095;1;0x4080
0;0;4714903987999;4095;2;0x4080
0;0;4715288133998;4095;1;0x4080
0;0;4715505091749;17;0;0x4000
0;0;4716131885998;4095;4095;0x4080
0;0;4716759017623;4095;4095;0x4080
0;0;4716878925498;5;4;0x4000
0;0;4717586449936;4095;0;0x4080
0;0;4717696683935;4095;3;0x4080
0;0;4717788127781;6;4095;0x4080
0;0;4718263825436;4095;4095;0x4080
0;0;4718301675749;4095;1;0x4080
0;0;4718313147249;120;16;0x4000
0;0;4718449933873;1;4095;0x4080
0;0;4718676045810;7;1;0x4000
0;0;4718818833686;15;1;0x4000
0;0;4719089956001;237;15;0x4000
0;0;4719108057686;6;3;0x4000
0;0;4719331415873;13;4095;0x4080
0;0;4719362241561;17;4;0x4000
0;0;4719392903498;8;0;0x4000
0;0;4720100534061;271;21;0x4000
0;0;4720461245374;474;3;0x4000
0;0;4720509799874;23;0;0x4000
0;0;4720736727936;5;0;0x4000
0;0;4721049324499;10;4095;0x4080
0;0;4721374743998;4095;2;0x4080
0;0;4721496219935;22;3;0x4000
0;0;4721674099749;23;0;0x4000
0;0;4721747168998;4095;4;0x4080
0;0;4721783981749;4095;4;0x4080
0;0;4721857537873;19;2;0x4000
0;0;4721875969623;4095;0;0x4080
0;0;4721894519749;4095;4095;0x4080
0;0;4721915527374;4095;1;0x4080
0;0;4721990114998;4095;0;0x4080
0;0;4722107359748;19;4095;0x4080
0;0;4722147461374;4095;2;0x4080
0;0;4722324049310;9;0;0x4000
0;0;4722342825623;16;1;0x4000
0;0;4722363913499;3;2;0x4000
0;0;4722676497499;11;2;0x4000
0;0;4723840097873;16;9;0x4000
0;0;4723868321874;4095;4095;0x4080
0;0;4724149399937;0;8;0x4000
0;0;4724836289936;16;6;0x4000
0;0;4725299806874;1;1;0x4000
0;0;4725518139937;4095;4095;0x4080
0;0;4725586155437;4095;4;0x4080
0;0;4725800076249;4095;4095;0x4080
0;0;4725836147749;4095;4095;0x4080
0;0;4726435033623;22;4095;0x4080
0;0;4726465977810;19;4095;0x4080
0;0;4726509087749;26;3;0x4000
0;0;4726601439436;19;2;0x4000
0;0;4726969983873;4095;0;0x4080
0;0;4727114257623;4095;0;0x4080
0;0;4728294569623;4095;0;0x4080
0;0;4728373529936;10;1;0x4000
0;0;4728489389874;4095;4;0x4080
0;0;4729027895810;19;1;0x4000
0;0;4729037341248;19;2;0x4000
0;0;4729518169624;4095;4;0x4080
0;0;4729534245748;22;1;0x4000
0;0;4729607756810;4095;0;0x4080
0;0;4729716580873;4095;1;0x4080
0;0;4729863510249;4095;0;0x4080
0;0;4729882229373;4095;0;0x4080
0;0;4729900933624;4095;0;0x4080
0;0;4729957301874;4095;4095;0x4080
0;0;4729978443874;4095;0;0x4080
0;0;4730112975499;4095;0;0x4080
0;0;4730134255248;6;1;0x4000
0;0;4730193223811;4095;1;0x4080
0;0;4730309075686;145;9;0x4000
0;0;4730324644498;5;3;0x4000
0;0;4730455111748;1;1;0x4000
0;0;4730565823186;2;0;0x4000
0;0;4730639157749;20;2;0x4000
0;0;4730725677749;27;0;0x4000
0;0;4730793441249;4095;2;0x4080
0;0;4730983535498;18;1;0x4000
0;0;4731096117249;4095;2;0x4080
0;0;4731317247748;4095;2;0x4080
0;0;4731376787937;4095;4095;0x4080
0;0;4731860788748;13;1;0x4000
0;0;4731875408749;4095;4095;0x4080
0;0;4732091475061;29;11;0x4000
0;0;4732204669749;2;2;0x4000
0;0;4733168259936;4095;1;0x4080
0;0;4733266230999;4095;1;0x4080
0;0;4733302301874;3;2;0x4000
0;0;4733336083623;9;6;0x4000
0;0;4733370317936;4095;4095;0x4080
0;0;4733476725873;20;1;0x4000
0;0;4733693124374;4;2;0x4000
0;0;4733730271623;4095;0;0x4080
0;0;4733748904748;5;1;0x4000
0;0;4733836339436;4095;3;0x4080
0;0;4733919725749;9;1;0x4000
0;0;4733976167373;4095;4095;0x4080
0;0;4734054053748;26;0;0x4000
0;0;4734209581374;4095;2;0x4080
0;0;4734321705623;3;4;0x4000
0;0;4734523043498;4095;0;0x4080
0;0;4734541447873;21;2;0x4000
0;0;4734631009749;6;3;0x4000
0;0;4734701703748;4;2;0x4000
0;0;4735611848248;4095;4095;0x4080
0;0;4737292021748;16;1;0x4000
0;0;4737341813998;4095;4095;0x4080
0;0;4737465214748;4095;0;0x4080
0;0;4737701303811;4095;0;0x4080
0;0;4737794788749;0;0;0x4100
0;0;4737813413936;4095;1;0x4080
0;0;4738189315373;4095;1;0x4080
0;0;4738336253249;8;6;0x4000
0;0;4738522393873;4095;0;0x4080
0;0;4738670000998;4095;4;0x4080
0;0;4738684275873;24;7;0x4000
0;0;4738816876001;11;2;0x4000
0;0;4739140667248;4095;1;0x4080
0;0;4739914893937;4095;0;0x4080
0;0;4740036894749;189;15;0x4000
0;0;4740469625874;4;0;0x4000
0;0;4740662925748;4095;1;0x4080
0;0;4740722701999;5;2;0x4000
0;0;4741052937373;6;2;0x4000
0;0;4741119539936;4095;1;0x4080
0;0;4741289729624;17;1;0x4000
0;0;4741305511624;3;2;0x4000
0;0;4741341879748;10;1;0x4000
0;0;4741410113374;4095;1;0x4080
0;0;4741572805623;29;3;0x4000
0;0;4741739773874;28;1;0x4000
0;0;4741833165749;4;1;0x4000
0;0;4742183306999;4095;1;0x4080
0;0;4742257759873;12;1;0x4000
0;0;4742546450998;4095;1;0x4080
0;0;4742582578999;4095;2;0x4080
0;0;4742916888623;4095;0;0x4080
0;0;4743665203248;8;1;0x4000
0;0;4743929809936;4095;1;0x4080
0;0;4744130456765;11;7;0x4000
0;0;4744203046249;8;6;0x4000
0;0;4744274770562;21;7;0x4000
0;0;4744346487687;24;7;0x4000
0;0;4744418455280;1;11;0x4000
0;0;4744491102639;0;8;0x4000
0;0;4744563363638;24;8;0x4000
0;0;4744635886482;9;8;0x4000
0;0;4744709656545;4095;7;0x4080
0;0;4744781931154;2;10;0x4000
0;0;4744854450670;26;7;0x4000
0;0;4744926234717;24;9;0x4000
0;0;4744998492077;9;6;0x4000
0;0;4745070769218;32;11;0x4000
0;0;4745142556452;4095;6;0x4080
0;0;4745214776810;0;7;0x4000
0;0;4745287010468;0;8;0x4000
0;0;4745358778561;40;13;0x4000
0;0;4745431004686;0;8;0x4000
0;0;4745503522343;4095;8;0x4080
0;0;4745575358905;4095;10;0x4080
0;0;4745593378001;19;0;0x4000
0;0;4745647626608;4095;8;0x4080
0;0;4745719823312;28;11;0x4000
0;0;4745791580343;19;7;0x4000
0;0;4745863850639;9;5;0x4000
0;0;4745936095498;12;11;0x4000
0;0;4745993695498;4095;2;0x4080
0;0;4746007892342;16;11;0x4000
0;0;4746033832624;4095;1;0x4080
0;0;4746080129216;25;12;0x4000
0;0;4746146499873;4095;1;0x4080
0;0;4746152343718;16;7;0x4000
0;0;4746224087874;23;8;0x4000
0;0;4746295403498;22;1;0x4000
0;0;4746367499874;4095;1;0x4080
0;0;4746440274218;27;8;0x4000
0;0;4746512542343;15;9;0x4000
0;0;4746584758935;31;9;0x4000
0;0;4746656506248;13;7;0x4000
0;0;4746670537968;4095;1;0x4080
0;0;4746728733374;9;13;0x4000
0;0;4746800970623;17;8;0x4000
0;0;4746872788811;32;11;0x4000
0;0;4746945034967;5;7;0x4000
0;0;4747017294295;18;6;0x4000
0;0;4747089098530;4095;7;0x4080
0;0;4747149029374;4095;1;0x4080
0;0;4747161336140;9;5;0x4000
0;0;4747233562843;25;11;0x4000
0;0;4747305320388;4095;6;0x4080
0;0;4747377570858;4095;6;0x4080
0;0;4747449824264;28;8;0x4000
0;0;4747521632654;28;8;0x4000
0;0;4747593868467;4095;10;0x4080
0;0;4747666066406;4095;8;0x4080
0;0;4747737833279;4095;10;0x4080
0;0;4747810090359;9;6;0x4000
0;0;4747882301310;29;7;0x4000
0;0;4747954064576;6;7;0x4000
0;0;4748026314998;4095;6;0x4080
0;0;4748175707561;24;12;0x4000
0;0;4748248322810;4095;9;0x4080
0;0;4748320760842;6;9;0x4000
0;0;4748393101592;23;8;0x4000
0;0;4748464934498;4095;7;0x4080
0;0;4748577079748;18;3;0x4000
0;0;4748609518435;6;7;0x4000
0;0;4748681328217;26;7;0x4000
0;0;4748753562591;3;9;0x4000
0;0;4748825820811;4095;11;0x4080
0;0;4748836315373;4095;4095;0x4080
0;0;4748897627280;3;10;0x4000
0;0;4748969854842;6;9;0x4000
0;0;4749113858749;17;8;0x4000
0;0;4749127533874;4095;4;0x4080
0;0;4749186109139;4095;8;0x4080
0;0;4749258322357;2;8;0x4000
0;0;4749330130000;7;8;0x4000
0;0;4749402366780;11;7;0x4000
0;0;4749459330749;2;1;0x4000
0;0;4749474574640;10;7;0x4000
0;0;4749546375982;4095;10;0x4080
0;0;4749550021749;12;1;0x4000
0;0;4749568634000;4095;1;0x4080
0;0;4749618628452;4095;7;0x4080
0;0;4749690849107;6;8;0x4000
0;0;4749756199811;4095;1;0x4080
0;0;4749762652546;4095;7;0x4080
0;0;4749833757874;4095;4095;0x4080
0;0;4749907096499;0;9;0x4000
0;0;4749978911873;16;8;0x4000
0;0;4750121055748;4095;0;0x4080
0;0;4750195218748;29;7;0x4000
0;0;4750253767749;26;0;0x4000
0;0;4750267462202;4095;8;0x4080
0;0;4750290936499;4095;0;0x4080
0;0;4750339722000;11;6;0x4000
0;0;4750411527030;26;11;0x4000
0;0;4750454087061;4095;1;0x4080
0;0;4750483794186;4095;6;0x4080
0;0;4750556021093;16;9;0x4000
0;0;4750627778420;17;8;0x4000
0;0;4750700018889;3;9;0x4000
0;0;4750772272436;3;6;0x4000
0;0;4750844073078;8;6;0x4000
0;0;4750916316388;10;7;0x4000
0;0;4750971741749;4095;1;0x4080
0;0;4750988544530;4095;9;0x4080
0;0;4751060351561;4095;11;0x4080
0;0;4751064921748;2;0;0x4000
0;0;4751132628452;23;8;0x4000
0;0;4751276612452;4095;5;0x4080
0;0;4751348862187;4095;5;0x4080
0;0;4751395768373;390;23;0x4000
0;0;4751421077093;4095;10;0x4080
0;0;4751492844561;13;8;0x4000
0;0;4751565100687;23;10;0x4000
0;0;4751637334905;7;6;0x4000
0;0;4751709135623;16;11;0x4000
0;0;4751781422451;7;5;0x4000
0;0;4751925396655;20;9;0x4000
0;0;4751997656389;7;7;0x4000
0;0;4752129728405;4095;7;0x4080
0;0;4752202338577;4095;4;0x4080
0;0;4752211486873;4095;6;0x4080
0;0;4752274873187;4095;10;0x4080
0;0;4752342359936;4095;0;0x4080
0;0;4752347211185;21;10;0x4000
0;0;4752419047468;25;10;0x4000
0;0;4752491274420;9;7;0x4000
0;0;4752563504482;9;4;0x4000
0;0;4752635268545;17;5;0x4000
0;0;4752707536748;34;10;0x4000
0;0;4752779752341;29;11;0x4000
0;0;4752851510514;34;9;0x4000
0;0;4752923766905;22;11;0x4000
0;0;4752995994561;11;7;0x4000
0;0;4753067785186;17;9;0x4000
0;0;4753089026001;4095;2;0x4080
0;0;4753140018514;6;8;0x4000
0;0;4753212228952;2;7;0x4000
0;0;4753263423936;4095;2;0x4080
0;0;4753283982483;4095;7;0x4080
0;0;4753334320998;4095;4;0x4080
0;0;4753356220654;20;8;0x4000
0;0;4753423837748;4095;1;0x4080
0;0;4753428437092;4095;9;0x4080
0;0;4753498051249;1;1;0x4000
0;0;4753535251373;4095;1;0x4080
0;0;4753572471029;0;8;0x4000
0;0;4753644678342;9;7;0x4000
0;0;4753716439202;19;8;0x4000
0;0;4753724645124;13;1;0x4000
0;0;4753788341936;0;4095;0x4080
0;0;4753799989187;4095;2;0x4080
0;0;4753821245624;10;2;0x4000
0;0;4753860911437;7;10;0x4000
0;0;4753880313249;4095;0;0x4080
0;0;4753932686967;3;9;0x4000
0;0;4754004924421;0;7;0x4000
0;0;4754077141091;13;9;0x4000
0;0;4754092727999;5;3;0x4000
0;0;4754148898343;4;6;0x4000
0;0;4754201553874;4095;0;0x4080
0;0;4754221139312;3;10;0x4000
0;0;4754292005249;7;1;0x4000
0;0;4754365141749;4095;11;0x4080
0;0;4754437376374;4095;7;0x4080
0;0;4754509585249;31;11;0x4000
0;0;4754570963873;25;3;0x4000
0;0;4754581340841;27;10;0x4000
0;0;4754607059624;4095;1;0x4080
0;0;4754653588281;20;7;0x4000
0;0;4754672275623;10;1;0x4000
0;0;4754707990749;12;2;0x4000
0;0;4754725819327;4095;7;0x4080
0;0;4754790299873;4095;3;0x4080
0;0;4754797592311;5;7;0x4000
0;0;4754807057936;5;0;0x4000
0;0;4754854669810;4095;4095;0x4080
0;0;4754869832703;4095;7;0x4080
0;0;4754910091935;4095;2;0x4080
0;0;4754942047217;35;9;0x4000
0;0;4755013805186;6;9;0x4000
0;0;4755086050841;30;11;0x4000
0;0;4755158278655;21;9;0x4000
0;0;4755230059357;11;8;0x4000
0;0;4755275399874;4095;0;0x4080
0;0;4755302302217;4095;8;0x4080
0;0;4755374523062;10;6;0x4000
0;0;4755446276499;13;7;0x4000
0;0;4755495115123;11;0;0x4000
0;0;4755518535624;4095;11;0x4080
0;0;4755590760373;7;7;0x4000
0;0;4755662538374;4095;9;0x4080
0;0;4755734785187;33;11;0x4000
0;0;4755806992702;55;8;0x4000
0;0;4755878752076;23;7;0x4000
0;0;4755950996436;4095;7;0x4080
0;0;4756023224001;30;13;0x4000
0;0;4756117230279;4095;8;0x4080
0;0;4756189701296;6;10;0x4000
0;0;4756262084451;22;6;0x4000
0;0;4756333882749;18;8;0x4000
0;0;4756406178483;33;9;0x4000
0;0;4756478436529;4;9;0x4000
0;0;4756550233093;8;10;0x4000
0;0;4756586375624;4095;4095;0x4080
0;0;4756622520561;17;8;0x4000
0;0;4756694777687;4095;8;0x4080
0;0;4756766554359;15;6;0x4000
0;0;4756838821811;4095;12;0x4080
0;0;4756911058389;22;7;0x4000
0;0;4756982858263;4095;6;0x4080
0;0;4757055142936;30;10;0x4000
0;0;4757127390560;12;5;0x4000
0;0;4757199170999;4095;6;0x4080
0;0;4757271444529;33;9;0x4000
0;0;4757343695014;36;8;0x4000
0;0;4757415488562;22;6;0x4000
0;0;4757487778249;12;5;0x4000
0;0;4757500259624;4095;0;0x4080
0;0;4757556392999;17;0;0x4000
0;0;4757560112968;17;10;0x4000
0;0;4757575097498;4095;4095;0x4080
0;0;4757631971685;4;10;0x4000
0;0;4757704246466;11;10;0x4000
0;0;4757776494436;42;10;0x4000
0;0;4757803627685;3;1;0x4000
0;0;4757841649873;4095;1;0x4080
0;0;4757848281123;27;9;0x4000
0;0;4757920548202;27;9;0x4000
0;0;4757992809248;0;6;0x4000
0;0;4758064662405;19;7;0x4000
0;0;4758136901437;7;11;0x4000
0;0;4758209186561;42;8;0x4000
0;0;4758281014530;32;9;0x4000
0;0;4758353255671;6;8;0x4000
0;0;4758425528389;4095;7;0x4080
0;0;4758497358748;10;7;0x4000
0;0;4758569642420;9;7;0x4000
0;0;4758641892091;21;5;0x4000
0;0;4759141333873;4095;4095;0x4080
0;0;4759366153811;13;0;0x4000
0;0;4759988248999;18;1;0x4000
0;0;4760363745843;10;0;0x4000
0;0;4760517499748;4095;4095;0x4080
0;0;4760961973374;4095;1;0x4080
0;0;4761011189562;2;4095;0x4080
0;0;4761114507810;12;4095;0x4080
0;0;4761310646749;4095;4095;0x4080
0;0;4761347381749;4095;3;0x4080
0;0;4761514625811;17;3;0x4000
0;0;4761551814999;4095;0;0x4080
0;0;4761706197624;17;0;0x4000
0;0;4761765115748;19;3;0x4000
0;0;4761842953124;4095;2;0x4080
0;0;4762416347123;0;1;0x4000
0;0;4762572065685;4095;1;0x4080
0;0;4762586416248;4095;4095;0x4080
0;0;4765375587562;4095;2;0x4080
0;0;4765539171812;0;0;0x4000
0;0;4765543262000;17;0;0x4000
0;0;4765890779311;19;4;0x4000
0;0;4766191847936;4095;1;0x4080
0;0;4766654393874;4095;1;0x4080
0;0;4766736344748;20;4;0x4000
0;0;4767002401998;11;0;0x4000
0;0;4767152751749;4095;5;0x4080
0;0;4767182709248;0;2;0x4000
0;0;4767242581999;4095;4095;0x4080
0;0;4767336451123;4095;4095;0x4080
0;0;4767741925935;10;1;0x4000
0;0;4767869743748;24;1;0x4000
0;0;4767913343874;4095;4095;0x4080
0;0;4767938180374;4095;1;0x4080
0;0;4768011287811;4095;4095;0x4080
0;0;4768316965874;4095;2;0x4080
0;0;4768732961499;4095;1;0x4080
0;0;4769047465873;4095;1;0x4080
0;0;4769065781498;2;2;0x4000
0;0;4769152847123;4095;1;0x4080
0;0;4769185193124;4095;2;0x4080
0;0;4769208387998;4095;0;0x4080
0;0;4769291571623;4095;1;0x4080
0;0;4769328795123;8;2;0x4000
0;0;4769347323498;1;2;0x4000
0;0;4769495028874;4095;0;0x4080
0;0;4769551661998;33;2;0x4000
0;0;4769627385499;4095;0;0x4080
0;0;4769646350499;4095;0;0x4080
0;0;4769684333624;12;0;0x4000
0;0;4769724597998;4095;4095;0x4080
0;0;4769944327904;23;0;0x4000
0;0;4769973853874;4095;0;0x4080
0;0;4769990460936;4095;1;0x4080
0;0;4770007248749;1;3;0x4000
0;0;4770130529749;9;1;0x4000
0;0;4770201829435;4095;1;0x4080
0;0;4770236315874;4095;0;0x4080
0;0;4770306975811;6;2;0x4000
0;0;4770539169374;4095;2;0x4080
0;0;4770607462749;16;1;0x4000
0;0;4770638417874;0;1;0x4000
0;0;4770732941874;4095;1;0x4080
0;0;4771006061936;4095;1;0x4080
0;0;4771020861748;4095;1;0x4080
0;0;4771574825873;22;2;0x4000
0;0;4771599221874;4095;4095;0x4080
0;0;4771778785748;5;0;0x4000
0;0;4771864837686;14;4095;0x4080
0;0;4772747817748;19;3;0x4000
0;0;4772783501687;4095;1;0x4080
0;0;4773075825748;4095;1;0x4080
0;0;4773236293499;4095;1;0x4080
0;0;4773291773999;28;3;0x4000
0;0;4773310238249;10;0;0x4000
0;0;4773403068999;4095;1;0x4080
0;0;4773517595437;13;2;0x4000
0;0;4773555197873;4095;1;0x4080
0;0;4773592737811;21;2;0x4000
0;0;4773613901935;4095;1;0x4080
0;0;4773729709749;4095;3;0x4080
0;0;4773921972498;9;1;0x4000
0;0;4774052477373;4095;2;0x4080
0;0;4774232033874;4095;1;0x4080
0;0;4774250235498;41;1;0x4000
0;0;4774268541248;5;0;0x4000
0;0;4774406799623;4;1;0x4000
0;0;4774638393748;13;2;0x4000
0;0;4774686930373;4095;1;0x4080
0;0;4774814467937;4095;4095;0x4080
0;0;4776660715499;25;0;0x4000
0;0;4776693703874;4;1;0x4000
0;0;4777086526998;4095;1;0x4080
0;0;4777606053810;24;0;0x4000
0;0;4777665321748;11;4095;0x4080
0;0;4778022908998;8;0;0x4000
0;0;4778131561812;4095;4095;0x4080
0;0;4778168533749;7;3;0x4000
0;0;4778376083936;4095;4095;0x4080
0;0;4779298353748;32;1;0x4000
0;0;4779541347499;277;15;0x4000
0;0;4779699804998;293;18;0x4000
0;0;4779961542873;4095;1;0x4080
0;0;4780297911749;12;2;0x4000
0;0;4780551601499;18;1;0x4000
0;0;4780622607498;252;18;0x4000
0;0;4780866823248;4095;1;0x4080
0;0;4780970920498;4095;0;0x4080
0;0;4781041362248;16;4;0x4000
0;0;4781078100874;4095;2;0x4080
0;0;4781112442498;0;4095;0x4080
0;0;4781185941374;4095;1;0x4080
0;0;4781222997249;4095;0;0x4080
0;0;4781334515873;20;0;0x4000
0;0;4781411314873;4095;3;0x4080
0;0;4781467683311;8;1;0x4000
0;0;4781625489873;40;4;0x4000
0;0;4781644375561;19;4095;0x4080
0;0;4781799058001;1;2;0x4000
0;0;4781991971937;4095;0;0x4080
0;0;4782308935686;6;1;0x4000
0;0;4782588811124;8;0;0x4000
0;0;4782711565435;4095;0;0x4080
0;0;4783177823749;2;3;0x4000
0;0;4783264543498;8;5;0x4000
0;0;4783847121998;4095;4095;0x4080
0;0;4783920851748;0;4095;0x4080
0;0;4784126417935;4095;1;0x4080
0;0;4784769711998;4;1;0x4000
0;0;4785031292560;337;21;0x4000
0;0;4785044723874;4095;0;0x4080
0;0;4785528607435;4095;1;0x4080
0;0;4785607583998;1;6;0x4000
0;0;4785743405935;4095;0;0x4080
0;0;4785898241373;15;5;0x4000
0;0;4786227475749;4095;0;0x4080
0;0;4786351607437;8;1;0x4000
0;0;4786367187248;4095;4095;0x4080
0;0;4786467577999;4095;0;0x4080
0;0;4786564842999;4095;0;0x4080
0;0;4786613125998;8;4095;0x4080
0;0;4786720923935;0;4095;0x4080
0;0;4786812069562;4095;2;0x4080
0;0;4787550713812;4095;4095;0x4080
0;0;4787883963999;4095;0;0x4080
0;0;4787957871812;4095;0;0x4080
0;0;4787985647248;4095;0;0x4080
0;0;4788015471812;4095;1;0x4080
0;0;4788176445812;4095;4095;0x4080
0;0;4788681875936;15;3;0x4000
0;0;4788749468998;4095;1;0x4080
0;0;4789007523874;6;2;0x4000
0;0;4789320429499;4095;0;0x4080
0;0;4789377267373;14;1;0x4000
0;0;4789609517748;4;2;0x4000
0;0;4789799752498;4095;0;0x4080
0;0;4789892885560;17;2;0x4000
0;0;4790037831374;16;4095;0x4080
0;0;4790056183374;4095;2;0x4080
0;0;4790090467623;4095;1;0x4080
0;0;4790126871498;4095;1;0x4080
0;0;4791232487998;4095;2;0x4080
0;0;4792157941748;4095;0;0x4080
0;0;4792296675935;4095;1;0x4080
0;0;4792614619248;4095;2;0x4080
0;0;4793369359498;17;0;0x4000
0;0;4793487385560;10;0;0x4000
0;0;4793506324998;4095;2;0x4080
0;0;4793773435436;4095;0;0x4080
0;0;4793903365874;4095;1;0x4080
0;0;4793992649873;27;2;0x4000
0;0;4794115907936;4095;2;0x4080
0;0;4794152329498;3;3;0x4000
0;0;4794305035248;4095;2;0x4080
0;0;4794761095749;4;3;0x4000
0;0;4794881079874;15;1;0x4000
0;0;4795607233311;4095;4095;0x4080
0;0;4796177169810;4095;0;0x4080
0;0;4796461557749;4095;3;0x4080
0;0;4796622403749;31;3;0x4000
0;0;4796640428810;4095;3;0x4080
0;0;4796658515874;0;4095;0x4080
0;0;4796796535873;6;4095;0x4080
0;0;4797328759937;4095;0;0x4080
0;0;4797563227874;28;2;0x4000
0;0;4798023457812;4095;0;0x4080
0;0;4798711567498;7;3;0x4000
0;0;4798739453749;4095;0;0x4080
0;0;4799562483249;4095;1;0x4080
0;0;4799775388000;7;0;0x4000
0;0;4800239923936;10;3;0x4000
0;0;4800627563999;0;0;0x4000
0;0;4800831195748;2;2;0x4000
0;0;4800938902999;27;4095;0x4080
0;0;4801066111749;4095;2;0x4080
0;0;4801124093373;4095;4095;0x4080
0;0;4801161287498;4;2;0x4000
0;0;4801200809874;4095;1;0x4080
0;0;4801336834000;4095;2;0x4080
0;0;4801355741749;2;2;0x4000
0;0;4801454835874;4095;4095;0x4080
0;0;4801473587623;4095;0;0x4080
